Date;Value
15.02.1996;100
16.02.1996;100
19.02.1996;100
20.02.1996;100
21.02.1996;100
22.02.1996;100.04564
23.02.1996;100.04564
26.02.1996;100.04564
27.02.1996;100.04564
28.02.1996;100.04564
29.02.1996;100.09128
01.03.1996;100.09128
04.03.1996;100.09128
05.03.1996;99.72615
06.03.1996;98.85897
07.03.1996;99.36102
08.03.1996;99.68051000000001
11.03.1996;98.12871000000001
12.03.1996;98.58512
13.03.1996;98.31127000000001
14.03.1996;98.49384
15.03.1996;99.68051000000001
18.03.1996;99.63487
19.03.1996;100.50205
20.03.1996;100.68462
21.03.1996;101.00411000000001
22.03.1996;101.09539000000001
25.03.1996;101.14103
26.03.1996;100.91283
27.03.1996;101.23231
28.03.1996;101.36924
29.03.1996;100.91283
01.04.1996;101.41488000000001
02.04.1996;101.73437000000001
03.04.1996;101.78001
04.04.1996;101.55180000000001
09.04.1996;101.64309
10.04.1996;102.32770000000001
11.04.1996;102.28206
12.04.1996;101.87129
15.04.1996;102.51026999999999
16.04.1996;103.01232
17.04.1996;102.96668
18.04.1996;102.64719000000001
19.04.1996;102.82976000000002
22.04.1996;103.83387
23.04.1996;104.4272
24.04.1996;103.97079000000002
25.04.1996;103.92515000000002
26.04.1996;104.19900000000001
29.04.1996;103.87951000000001
30.04.1996;103.37745000000001
02.05.1996;103.56002000000001
03.05.1996;103.05796000000001
06.05.1996;102.69283000000001
07.05.1996;102.55591
08.05.1996;102.46463000000001
09.05.1996;101.78001
10.05.1996;101.68873
13.05.1996;102.64719000000001
14.05.1996;103.14925000000001
15.05.1996;103.92515000000002
17.05.1996;103.92515000000002
20.05.1996;104.47284
21.05.1996;104.74669
22.05.1996;105.02054000000001
23.05.1996;104.79232999999999
24.05.1996;104.83797
28.05.1996;105.2031
29.05.1996;105.61387
30.05.1996;104.92926
31.05.1996;105.02054000000001
03.06.1996;104.70105000000001
04.06.1996;105.06618000000002
05.06.1996;105.29439
07.06.1996;105.47695000000002
10.06.1996;104.56413
11.06.1996;104.9749
12.06.1996;105.43131000000001
13.06.1996;105.88772
14.06.1996;105.43131000000001
17.06.1996;104.65541000000002
18.06.1996;104.51848000000001
19.06.1996;104.19900000000001
20.06.1996;104.19900000000001
21.06.1996;104.29028000000001
24.06.1996;104.79232999999999
25.06.1996;105.34003000000001
26.06.1996;105.34003000000001
27.06.1996;105.15746
28.06.1996;104.65541000000002
01.07.1996;105.02054000000001
02.07.1996;108.07850000000002
03.07.1996;109.99544000000002
04.07.1996;109.81287
05.07.1996;110.31492000000001
08.07.1996;109.4021
09.07.1996;108.99133
10.07.1996;109.17389000000001
11.07.1996;109.4021
12.07.1996;108.21543
15.07.1996;107.94158
16.07.1996;105.79644000000002
17.07.1996;104.60977000000001
18.07.1996;105.11182
19.07.1996;106.11593
22.07.1996;105.47695000000002
23.07.1996;104.51848000000001
24.07.1996;104.15335
25.07.1996;103.60566
26.07.1996;104.19900000000001
29.07.1996;104.01643
30.07.1996;103.83387
31.07.1996;103.78822000000001
01.08.1996;104.56413
02.08.1996;105.39657
05.08.1996;106.46025
06.08.1996;106.73773000000001
07.08.1996;106.50649000000001
08.08.1996;107.24644
09.08.1996;107.10770000000001
12.08.1996;106.87647
13.08.1996;107.01521000000001
14.08.1996;106.96896
16.08.1996;107.66266000000002
19.08.1996;108.17138
20.08.1996;107.80141000000002
21.08.1996;107.94015
22.08.1996;107.61642
23.08.1996;108.35637
26.08.1996;108.31012000000001
27.08.1996;108.26387
28.08.1996;108.31012000000001
29.08.1996;108.12513
30.08.1996;107.66266000000002
02.09.1996;107.2002
03.09.1996;106.87647
04.09.1996;106.87647
05.09.1996;107.06146000000001
06.09.1996;107.10770000000001
09.09.1996;107.84765
10.09.1996;108.77259
11.09.1996;109.14256
12.09.1996;109.37380000000002
13.09.1996;109.97501
16.09.1996;110.76120000000002
17.09.1996;110.89994
18.09.1996;110.62246
19.09.1996;110.43748000000001
20.09.1996;110.89994
23.09.1996;110.66871000000002
24.09.1996;110.48372
25.09.1996;110.39123000000001
26.09.1996;111.40866000000001
27.09.1996;112.88856000000001
30.09.1996;112.70357
01.10.1996;113.90599
02.10.1996;113.99848
04.10.1996;113.721
07.10.1996;114.59969000000001
08.10.1996;115.10841
09.10.1996;114.73843
10.10.1996;114.13722000000001
11.10.1996;113.99848
14.10.1996;114.4147
15.10.1996;114.96967000000001
16.10.1996;115.01591000000002
17.10.1996;114.64594
18.10.1996;114.78468000000001
21.10.1996;115.06216
22.10.1996;114.87717
23.10.1996;114.5072
24.10.1996;113.48977000000001
25.10.1996;113.16604000000001
28.10.1996;114.13722000000001
29.10.1996;113.721
30.10.1996;112.70357
31.10.1996;112.61108
04.11.1996;113.58226
05.11.1996;113.35103
06.11.1996;114.4147
07.11.1996;114.59969000000001
08.11.1996;114.92342000000002
11.11.1996;115.8946
12.11.1996;115.75586000000001
13.11.1996;116.63454999999999
14.11.1996;116.86579
15.11.1996;117.32826
18.11.1996;117.88322000000001
19.11.1996;117.05078000000002
20.11.1996;117.51324
21.11.1996;117.05078000000002
22.11.1996;117.14327000000002
25.11.1996;121.07425
26.11.1996;122.27667
27.11.1996;122.87788
28.11.1996;123.06287
29.11.1996;123.84906000000001
